1	Q9UQQ2	15.385	91	65	4	13	99	362	444	6.42e-06	36.3
1	Q8WV28	25.532	94	64	5	10	99	341	432	7.18e-06	36.3
1	O14492	20.652	92	62	5	13	100	415	499	7.42e-06	36.3
1	Q08881	23.656	93	58	5	13	97	237	324	1.43e-05	35.5
1	Q9ULZ2	20.879	91	67	4	16	103	179	267	6.44e-05	33.6
1	Q13094	24.138	87	61	4	15	98	423	507	7.07e-05	33.2
1	Q14765	23.729	59	43	1	19	75	578	636	2.17e-04	32.1
1	P42684	21.429	98	69	3	7	103	165	255	2.59e-29	103
1	P62993	23.762	101	67	4	4	102	49	141	3.15e-29	98.1
1	P07948	18.812	101	70	3	11	105	126	220	1.36e-28	100
1	P08631	20.909	110	71	4	6	105	132	235	2.79e-28	100
1	P06241	15.000	100	73	3	11	104	146	239	3.01e-28	100
1	P07947	15.000	100	73	3	11	104	155	248	3.47e-28	99.6
1	P09769	16.000	100	72	3	11	104	141	234	4.43e-28	99.2
1	P00519	21.429	98	69	3	7	103	119	209	7.11e-28	98.9
1	P06239	20.192	104	70	4	8	104	120	217	7.87e-28	98.5
1	P16333	17.172	99	71	4	3	99	270	359	1.37e-27	96.9
1	Q13588	25.000	96	62	4	4	97	49	136	3.55e-27	93.1
1	P41240	18.557	97	70	3	9	104	76	164	1.99e-26	94.2
1	P12931	16.000	100	72	3	11	104	148	241	4.96e-26	93.5
1	O75791	23.000	100	68	3	4	102	47	138	7.08e-26	91.5
1	Q9H6Q3	13.636	110	82	4	2	104	81	184	1.97e-25	89.2
1	O43639	18.367	98	69	4	4	99	274	362	2.31e-25	90.8
1	P42685	16.000	100	74	4	8	104	109	201	6.55e-25	90.4
1	P51451	16.495	97	70	3	14	105	124	214	1.12e-24	89.6
1	Q13239	16.000	100	74	3	7	104	77	168	1.13e-24	87.7
1	P42681	19.802	101	67	5	10	103	145	238	5.62e-24	87.7
1	Q7M4L6	18.889	90	67	2	14	103	323	406	2.23e-23	85.8
1	Q5VZ18	19.792	96	70	3	9	103	389	478	3.58e-23	85.4
1	P46108	17.647	102	73	2	6	97	5	105	4.04e-23	83.8
1	Q9UKW4	15.625	96	71	4	4	98	662	748	4.28e-23	85.4
1	P46109	17.857	84	61	2	14	97	14	89	5.11e-23	83.8
1	P16591	16.667	90	63	4	8	96	453	531	9.95e-23	84.2
1	Q06187	23.529	102	64	5	9	103	275	369	1.24e-22	83.8
1	P42680	21.698	106	71	5	5	103	237	337	1.78e-22	83.4
1	P52735	17.895	95	69	3	4	97	662	748	1.86e-22	83.4
1	A6NKC9	18.391	87	63	4	14	99	50	129	2.78e-22	82.7
1	P20936	13.793	87	66	2	13	98	180	258	2.97e-22	83.1
1	P20936	18.391	87	62	3	14	99	351	429	2.00e-16	66.5
1	P15498	19.192	99	71	3	7	104	663	753	4.04e-22	82.7
1	Q92569	21.212	99	67	4	2	100	349	436	4.09e-22	82.3
1	Q92569	20.879	91	63	3	13	102	64	146	1.07e-20	78.4
1	Q15464	16.667	96	72	3	9	103	404	492	4.68e-22	82.3
1	Q9H3Y6	17.708	96	69	4	7	99	112	200	4.80e-22	82.3
1	Q96IW2	21.111	90	64	4	9	97	234	317	5.60e-22	81.1
1	O00459	16.162	99	72	4	2	100	613	700	6.07e-22	81.9
1	O00459	19.000	100	70	4	4	102	322	411	5.63e-21	79.2
1	Q9BRG2	15.385	104	83	4	4	105	4	104	6.11e-22	81.9
1	Q08881	20.561	107	72	5	5	103	229	330	6.29e-22	81.9
1	O75815	15.000	100	80	4	8	105	147	243	6.37e-22	81.9
1	P42679	17.526	97	71	3	9	104	116	204	1.17e-21	81.1
1	P51813	23.469	98	61	6	13	103	294	384	1.94e-21	80.8
1	Q13882	21.296	108	71	5	4	104	63	163	2.63e-21	80.0
1	Q06124	24.419	86	55	4	15	98	6	83	2.86e-21	80.0
1	Q06124	17.822	101	66	3	9	99	107	200	5.70e-21	79.2
1	P16885	18.478	92	63	4	15	98	532	619	3.11e-21	80.0
1	P16885	21.875	96	64	6	5	98	636	722	4.46e-17	68.0
1	Q14449	19.318	88	65	4	13	97	437	521	3.25e-21	80.0
1	Q96JZ2	19.780	91	66	3	8	98	28	111	4.57e-21	78.8
1	O14544	21.111	90	65	3	7	95	376	460	5.77e-21	79.2
1	P19174	19.792	96	61	4	15	98	550	641	6.04e-21	79.2
1	P19174	17.172	99	70	5	4	100	658	746	2.67e-17	68.8
1	Q92529	19.000	100	69	5	5	103	489	577	6.27e-21	79.2
1	Q5SQS7	26.087	92	60	4	14	104	324	408	6.81e-21	78.8
1	P27986	19.780	91	64	3	13	102	332	414	7.03e-21	78.8
1	P27986	20.238	84	59	3	17	100	627	702	1.50e-19	75.4
1	Q9NSE2	18.478	92	74	1	14	105	82	172	1.05e-20	76.9
1	Q9UN19	19.780	91	62	4	14	102	35	116	1.54e-20	76.9
1	P29353	20.000	100	68	5	5	103	478	566	1.88e-20	77.7
1	O14543	17.647	85	69	1	15	99	47	130	1.96e-20	75.7
1	P98077	20.000	100	68	5	5	103	477	565	2.28e-20	77.7
1	O14796	18.478	92	71	4	14	103	4	93	2.68e-20	73.0
1	O14508	20.690	87	64	3	14	98	48	131	3.59e-20	74.2
1	Q92835	20.225	89	68	3	16	103	7	93	7.47e-20	76.1
1	Q8N5H7	15.054	93	74	4	9	99	214	303	7.78e-20	76.1
1	P29350	23.256	86	56	4	15	98	4	81	8.26e-20	76.1
1	P29350	18.182	99	65	3	9	98	105	196	6.12e-19	73.4
1	Q9UQQ2	14.286	98	72	4	10	103	359	448	8.64e-20	75.7
1	Q9HBL0	15.517	116	76	3	5	104	1454	1563	9.65e-20	75.7
1	Q68CZ2	16.239	117	75	3	5	104	1163	1273	1.53e-19	75.4
1	O75159	13.793	87	71	3	15	101	382	464	1.78e-19	75.0
1	O60880	14.444	90	74	3	15	103	7	94	2.63e-19	70.4
1	Q7Z7G1	21.905	105	71	6	3	98	292	394	3.79e-19	73.8
1	P52757	21.739	92	57	4	2	93	51	127	5.99e-19	73.4
1	P43405	17.582	91	66	3	15	103	16	99	7.12e-19	73.4
1	P43405	15.306	98	72	5	11	105	164	253	3.22e-18	71.5
1	P15882	20.652	92	58	4	2	93	41	117	8.20e-19	73.0
1	Q8IZW8	16.822	107	71	2	5	97	440	542	8.24e-19	73.0
1	Q7Z4S9	20.213	94	70	4	8	97	58	150	8.41e-19	70.4
1	Q6S5L8	17.978	89	62	4	15	103	527	604	9.35e-19	73.0
1	Q9NP31	20.652	92	64	5	15	104	95	179	1.24e-18	72.3
1	Q8WXH5	14.943	87	70	3	15	101	287	369	1.26e-18	72.7
1	Q13322	17.172	99	74	4	4	97	480	575	1.62e-18	72.3
1	Q14451	21.591	88	63	4	13	97	429	513	2.36e-18	71.9
1	Q9H788	20.000	95	66	5	14	105	346	433	4.26e-18	71.1
1	Q63HR2	15.789	114	76	3	5	104	1131	1238	4.69e-18	71.1
1	Q8TC17	28.846	52	35	2	4	53	49	100	4.93e-18	66.9
1	Q9NRF2	14.286	98	71	5	8	100	520	609	1.07e-17	70.0
1	Q8WV28	25.532	94	64	5	10	99	341	432	1.39e-17	69.6
1	O15524	20.930	86	59	2	15	99	80	157	4.71e-17	66.5
1	O14492	17.526	97	67	5	9	100	411	499	1.10e-16	66.9
1	Q13094	21.359	103	72	5	3	98	407	507	2.28e-16	66.1
1	P43403	14.130	92	68	4	15	103	11	94	3.07e-16	65.7
1	P43403	14.773	88	64	5	11	95	159	238	5.52e-15	62.3
1	P07332	17.647	102	68	6	4	101	449	538	7.18e-16	64.6
1	O14512	19.753	81	61	3	14	94	400	476	1.74e-15	63.8
1	O15357	19.444	72	56	2	32	103	40	109	1.20e-14	61.1
1	Q9ULZ2	20.879	91	67	4	16	103	179	267	4.05e-14	59.6
1	P52630	22.892	83	50	2	17	97	579	649	1.13e-13	58.4
1	P51692	17.241	58	48	0	17	74	596	653	1.20e-10	49.9
1	P42229	25.000	40	30	0	17	56	596	635	1.83e-10	49.2
1	Q14765	22.581	62	46	1	17	76	576	637	3.41e-10	48.4
1	O60674	17.241	87	62	3	16	97	401	482	3.15e-08	43.0
1	P42226	19.231	52	40	1	17	66	540	591	5.78e-08	42.2
1	P78314	15.000	80	55	2	23	96	466	538	5.87e-08	42.2
1	P42224	19.512	82	56	2	17	97	580	652	1.54e-07	41.1
1	P40763	21.951	41	31	1	17	56	587	627	2.54e-06	37.6
